52529131,,3136848,21434485,MAIN,1485149,,,,,,,,,7098358,qualitative,,6025591,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529132,,3136848,21434486,MAIN,4060883,,,,,,,,,7098358,qualitative,,6025591,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529133,,3136848,21434489,MAIN,4075336,,,,,,,,,7098358,qualitative,,6025591,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529134,,3136848,21434488,MAIN,4064507,,,,,,,,,7098358,qualitative,,6025591,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529135,,3136848,21434487,MAIN,4063032,,,,,,,,,7098358,qualitative,,6025591,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529136,,2649158,21434530,MAIN,988091,,,,,,,,,7098198,qualitative,,6025431,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529137,,2649158,21434529,MAIN,1083892,,,,,,,,,7098198,qualitative,,6025431,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529138,,2649158,21434532,MAIN,993642,,,,,,,,,7098198,qualitative,,6025431,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529139,,2649158,21434533,MAIN,995440,,,,,,,,,7098198,qualitative,,6025431,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529140,,2649158,21434534,MAIN,995450,,,,,,,,,7098198,qualitative,,6025431,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529141,,2649158,21434535,MAIN,995602,,,,,,,,,7098198,qualitative,,6025431,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529142,,2649158,21434536,MAIN,995809,,,,,,,,,7098198,qualitative,,6025431,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529143,,2649158,21434537,MAIN,998146,,,,,,,,,7098198,qualitative,,6025431,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529144,,2649158,21434490,MAIN,1000147,,,,,,,,,7098198,qualitative,,6025431,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529145,,2649158,21434491,MAIN,1000175,,,,,,,,,7098198,qualitative,,6025431,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529146,,2649158,21434492,MAIN,1001287,,,,,,,,,7098198,qualitative,,6025431,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529147,,2649158,21434493,MAIN,1001748,,,,,,,,,7098198,qualitative,,6025431,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529148,,2649158,21434494,MAIN,1002627,,,,,,,,,7098198,qualitative,,6025431,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529149,,2649158,21434495,MAIN,1002628,,,,,,,,,7098198,qualitative,,6025431,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529150,,2649158,21434496,MAIN,1002670,,,,,,,,,7098198,qualitative,,6025431,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529151,,2649158,21434497,MAIN,1003044,,,,,,,,,7098198,qualitative,,6025431,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529152,,2649158,21434498,MAIN,1003128,,,,,,,,,7098198,qualitative,,6025431,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529153,,2649158,21434499,MAIN,1004666,,,,,,,,,7098198,qualitative,,6025431,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529154,,2649158,21434500,MAIN,1004667,,,,,,,,,7098198,qualitative,,6025431,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529155,,2649158,21434501,MAIN,1005231,,,,,,,,,7098198,qualitative,,6025431,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529156,,2649158,21434502,MAIN,1005779,,,,,,,,,7098198,qualitative,,6025431,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529157,,2649158,21434503,MAIN,1005925,,,,,,,,,7098198,qualitative,,6025431,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529158,,2649158,21434504,MAIN,1006967,,,,,,,,,7098198,qualitative,,6025431,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529159,,2649158,21434505,MAIN,1007002,,,,,,,,,7098198,qualitative,,6025431,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529160,,2649158,21434506,MAIN,1007156,,,,,,,,,7098198,qualitative,,6025431,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529161,,2649158,21434507,MAIN,1008344,,,,,,,,,7098198,qualitative,,6025431,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529162,,2649158,21434508,MAIN,1010809,,,,,,,,,7098198,qualitative,,6025431,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529163,,2649158,21434509,MAIN,1010853,,,,,,,,,7098198,qualitative,,6025431,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529164,,2649158,21434510,MAIN,1010958,,,,,,,,,7098198,qualitative,,6025431,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
